question,answer_key,bleu_score,rouge1,rouge2,rougeL
"What were the temperatures and snowfall amounts during the cold snap in Afghanistan in January 2023, and how many people and livestock were affected?",A3,0.20775393906156753,0.6560509554140127,0.2948717948717948,0.4458598726114649
"What were the temperatures and snowfall amounts during the cold snap in Afghanistan in January 2023, and how many people and livestock were affected?",A4,0.20420991055518475,0.6496815286624203,0.28846153846153844,0.4394904458598726
Who is the Managing Director of FoodFutureCo and what are some of her accomplishments in the food industry?,A0,0.4287956970313671,0.7796610169491525,0.5257142857142857,0.6440677966101694
Who is the Managing Director of FoodFutureCo and what are some of her accomplishments in the food industry?,A1,0.3646175414701868,0.7415730337078653,0.4772727272727273,0.6067415730337078
Who is the Managing Director of FoodFutureCo and what are some of her accomplishments in the food industry?,A2,0.3012464741979137,0.6892655367231637,0.39999999999999997,0.5423728813559322
Who is the Managing Director of FoodFutureCo and what are some of her accomplishments in the food industry?,A3,0.24722013886388505,0.6171428571428571,0.3236994219653179,0.5485714285714286
Who is the Managing Director of FoodFutureCo and what are some of her accomplishments in the food industry?,A4,0.25895251497341,0.6214689265536723,0.34285714285714286,0.5536723163841808
"When did the Inter Expo Center in Sofia, Bulgaria open, and how has it been expanded over the years?",A0,0.3131115385565094,0.718232044198895,0.4245810055865922,0.5745856353591161
"When did the Inter Expo Center in Sofia, Bulgaria open, and how has it been expanded over the years?",A1,0.2997411815554122,0.6961325966850828,0.4022346368715084,0.5635359116022098
"When did the Inter Expo Center in Sofia, Bulgaria open, and how has it been expanded over the years?",A2,0.2917670639681565,0.6850828729281768,0.39106145251396646,0.5635359116022098
"When did the Inter Expo Center in Sofia, Bulgaria open, and how has it been expanded over the years?",A3,0.2876523241124029,0.6629834254143646,0.3687150837988826,0.5414364640883979
"When did the Inter Expo Center in Sofia, Bulgaria open, and how has it been expanded over the years?",A4,0.28657293425683655,0.6519337016574586,0.3687150837988826,0.5303867403314917
What are some of the controversies surrounding Uber?,A0,0.03912175503193949,0.5369127516778522,0.21768707482993196,0.44295302013422816
What are some of the controversies surrounding Uber?,A1,0.03912175503193949,0.5369127516778522,0.21768707482993196,0.44295302013422816
What are some of the controversies surrounding Uber?,A2,0.03912175503193949,0.5369127516778522,0.21768707482993196,0.44295302013422816
What are some of the controversies surrounding Uber?,A3,0.03912175503193949,0.5369127516778522,0.21768707482993196,0.44295302013422816
What are some of the controversies surrounding Uber?,A4,0.03912175503193949,0.5369127516778522,0.21768707482993196,0.44295302013422816
What was the size and payload of the Chinese balloon that was spotted in North American airspace?,A0,0.27690255378764594,0.6181818181818182,0.28220858895705525,0.5212121212121212
What was the size and payload of the Chinese balloon that was spotted in North American airspace?,A1,0.19237748795837473,0.5575757575757576,0.19631901840490798,0.46060606060606063
What was the size and payload of the Chinese balloon that was spotted in North American airspace?,A2,0.21563177134738082,0.5696969696969697,0.22085889570552147,0.4727272727272727
What was the size and payload of the Chinese balloon that was spotted in North American airspace?,A3,0.1416262125266065,0.5333333333333334,0.15950920245398775,0.4363636363636364
What was the size and payload of the Chinese balloon that was spotted in North American airspace?,A4,0.1285962934664412,0.5157232704402516,0.16560509554140126,0.41509433962264153
"What is the taxonomy of Dasypoda radchenkoi, and what is its relationship to Dasypoda morotei?",A0,0.15720527174368748,0.5636363636363637,0.22222222222222224,0.41818181818181815
"What is the taxonomy of Dasypoda radchenkoi, and what is its relationship to Dasypoda morotei?",A1,0.12598623392208694,0.5272727272727273,0.2037037037037037,0.4
"What is the taxonomy of Dasypoda radchenkoi, and what is its relationship to Dasypoda morotei?",A2,0.12598623392208694,0.5272727272727273,0.2037037037037037,0.4
"What is the taxonomy of Dasypoda radchenkoi, and what is its relationship to Dasypoda morotei?",A3,0.12598623392208694,0.5272727272727273,0.2037037037037037,0.4
"What is the taxonomy of Dasypoda radchenkoi, and what is its relationship to Dasypoda morotei?",A4,0.12598623392208694,0.5272727272727273,0.2037037037037037,0.4
"What is the Kyzylkum Desert known for in terms of its natural resources, and what are some of the major industrial enterprises in the region?",A0,0.41016534970118074,0.6950354609929077,0.5035971223021583,0.5957446808510637
"What is the Kyzylkum Desert known for in terms of its natural resources, and what are some of the major industrial enterprises in the region?",A1,0.3946555822888071,0.6666666666666666,0.474820143884892,0.5815602836879432
"What is the Kyzylkum Desert known for in terms of its natural resources, and what are some of the major industrial enterprises in the region?",A2,0.3946555822888071,0.6666666666666666,0.474820143884892,0.5815602836879432
"What is the Kyzylkum Desert known for in terms of its natural resources, and what are some of the major industrial enterprises in the region?",A3,0.35493921021585706,0.618705035971223,0.39416058394160586,0.5323741007194244
"What is the Kyzylkum Desert known for in terms of its natural resources, and what are some of the major industrial enterprises in the region?",A4,0.3533147318401534,0.60431654676259,0.39416058394160586,0.5323741007194244
"What caused the gas supply outage in Sheffield, England in December 2022, and how long did the outage last?",A0,0.3545931255865467,0.7131782945736433,0.4881889763779528,0.5426356589147286
"What caused the gas supply outage in Sheffield, England in December 2022, and how long did the outage last?",A1,0.3454842847304575,0.6976744186046512,0.47244094488188976,0.5271317829457364
"What caused the gas supply outage in Sheffield, England in December 2022, and how long did the outage last?",A2,0.3290150518466,0.676923076923077,0.453125,0.5076923076923077
"What caused the gas supply outage in Sheffield, England in December 2022, and how long did the outage last?",A3,0.2837707612395097,0.6615384615384614,0.421875,0.4769230769230769
"What caused the gas supply outage in Sheffield, England in December 2022, and how long did the outage last?",A4,0.23292924346746874,0.6461538461538462,0.39062499999999994,0.4769230769230769
